employee_id,year,seniority_level,salary_usd
1744,2024,Manager,80101.0
1744,2025,Director,86297.55
1745,2021,Junior,71421.02
1745,2022,Junior,72988.27
1745,2023,Junior,75862.17
1745,2024,Junior,78975.25
1745,2025,Junior,81400.67
1746,2021,Senior,149932.05
1746,2022,Senior,153277.64
1746,2023,Senior,158020.63
1746,2024,Senior,165488.41
1746,2025,Senior,172499.25
1747,2021,Senior,110482.88
1747,2022,Senior,115635.57
1747,2023,Senior,118432.99
1747,2024,Senior,122289.04
1747,2025,Senior,125653.2
1748,2015,Mid,156597.08
1748,2016,Senior,157826.33
1748,2017,Senior,161932.08
1748,2018,Senior,165972.06
1748,2019,Senior,170280.64
1748,2020,Senior,178565.91
1748,2021,Senior,183797.51
1748,2022,Senior,189565.34
1748,2023,Lead,187256.42
1748,2024,Lead,192727.46
1748,2025,Manager,194452.85
1749,2018,Mid,117635.15
1749,2019,Mid,122285.34
1749,2020,Senior,128482.96
1749,2021,Senior,134186.48
1749,2022,Senior,137088.22
1749,2023,Senior,142275.13
1749,2024,Senior,148043.05
1749,2025,Senior,151187.52
1750,2020,Mid,80920.08
1750,2021,Mid,83919.65
1750,2022,Mid,87742.84
1750,2023,Mid,89971.48
1750,2024,Mid,93610.06
1750,2025,Mid,97980.47
1751,2020,Senior,146669.36
1751,2021,Senior,155159.13
1751,2022,Senior,165253.45
1751,2023,Lead,179191.05
1751,2024,Lead,190420.02
1751,2025,Lead,199328.82
1752,2024,Senior,44063.71
1752,2025,Senior,46143.86
1753,2024,Mid,64593.37
1753,2025,Mid,67774.69
1754,2024,Junior,34731.62
1754,2025,Mid,37306.35
1755,2019,Junior,53441.36
1755,2020,Junior,55088.71
1755,2021,Junior,56286.78
1755,2022,Junior,58779.9
1755,2023,Junior,60090.62
1755,2024,Mid,65642.31
1755,2025,Senior,76101.17
1756,2025,Mid,151112.31
1757,2024,Lead,137986.53
1757,2025,Lead,143909.93
1758,2023,Senior,119194.23
1758,2024,Senior,122440.62
1758,2025,Senior,126601.33
1759,2021,Lead,160737.18
1759,2022,Lead,164293.87
1759,2023,Lead,168435.93
1759,2024,Lead,179760.54
1759,2025,Lead,186334.7
1760,2022,Senior,98205.24
1760,2023,Senior,102125.99
1760,2024,Senior,105642.34
1760,2025,Senior,110410.2
1761,2019,Lead,88736.55
1761,2020,Lead,91532.98
1761,2021,Lead,94087.28
1761,2022,Lead,99548.36
1761,2023,Lead,101784.28
1761,2024,Lead,107617.46
1761,2025,Lead,112443.54
1762,2014,Mid,27586.4
1762,2015,Mid,28438.8
1762,2016,Mid,29781.28
1762,2017,Mid,30700.14
1762,2018,Mid,31796.95
1762,2019,Mid,33179.84
1762,2020,Mid,34315.19
1762,2021,Senior,37617.11
1762,2022,Senior,38777.97
1762,2023,Senior,39954.27
1762,2024,Senior,41023.72
1762,2025,Senior,42356.99
1763,2020,Mid,54409.46
1763,2021,Mid,57023.89
1763,2022,Mid,58851.78
1763,2023,Mid,61036.27
1763,2024,Mid,64959.26
1763,2025,Mid,69154.1
1764,2022,Senior,94879.32
1764,2023,Senior,99148.7
1764,2024,Senior,102927.86
1764,2025,Senior,107720.13
1765,2025,Junior,67121.98
1766,2017,Lead,82710.75
1766,2018,Lead,86454.07
1766,2019,Lead,91055.46
1766,2020,Lead,95458.04
1766,2021,Lead,100789.71
1766,2022,Lead,104955.81
1766,2023,Lead,109632.14
1766,2024,Lead,112938.66
1766,2025,Lead,118975.82
1767,2019,Senior,183819.02
1767,2020,Senior,188449.7
1767,2021,Lead,184575.32
1767,2022,Lead,193748.01
1767,2023,Lead,200944.68
1767,2024,Lead,208426.17
1767,2025,Lead,216326.75
1768,2018,Junior,42885.35
1768,2019,Junior,44777.81
1768,2020,Mid,45859.03
1768,2021,Mid,47452.64
1768,2022,Mid,49572.99
1768,2023,Mid,51071.34
1768,2024,Mid,53893.81
1768,2025,Mid,55315.33
1769,2025,Mid,116161.37
1770,2017,Senior,108547.51
1770,2018,Senior,113993.71
1770,2019,Lead,119604.33
1770,2020,Lead,122967.62
1770,2021,Manager,127890.41
1770,2022,Manager,133105.23
1770,2023,Manager,140185.61
1770,2024,Manager,143495.61
1770,2025,Manager,147589.07
1771,2022,Lead,128412.18
1771,2023,Lead,135401.38
1771,2024,Manager,131843.29
1771,2025,Manager,137096.03
1772,2021,Lead,97255.6
1772,2022,Lead,101847.99
1772,2023,Manager,106824.8
1772,2024,Manager,110945.3
1772,2025,Manager,118086.34
1773,2016,Director,254805.77
1773,2017,Director,263915.93
1773,2018,Director,270808.75
1773,2019,Director,277487.3
1773,2020,Director,284399.41
1773,2021,Director,295115.97
1773,2022,Director,303096.69
1773,2023,Director,313028.34
1773,2024,Director,325718.89
1773,2025,Director,337862.94
1774,2016,Mid,80510.3
1774,2017,Senior,90175.72
1774,2018,Senior,92001.18
1774,2019,Senior,94333.7
1774,2020,Senior,97413.63
1774,2021,Senior,101991.21
1774,2022,Senior,107059.97
1774,2023,Senior,111614.14
1774,2024,Senior,113968.28
1774,2025,Senior,117936.06
1775,2025,Manager,125096.48
1776,2021,Mid,116292.9
1776,2022,Mid,119441.19
1776,2023,Mid,125306.86
1776,2024,Senior,120404.99
1776,2025,Lead,122352.27
1777,2020,Mid,69962.96
1777,2021,Mid,74424.48
1777,2022,Mid,79484.83
1777,2023,Mid,81707.44
1777,2024,Mid,85398.2
1777,2025,Mid,89043.12
1778,2016,Mid,68254.51
1778,2017,Mid,70662.37
1778,2018,Senior,79976.58
1778,2019,Senior,83931.03
1778,2020,Senior,86726.27
1778,2021,Senior,91126.06
1778,2022,Lead,102767.03
1778,2023,Manager,116353.56
1778,2024,Manager,121197.52
1778,2025,Manager,126150.6
1779,2024,Mid,51485.02
1779,2025,Mid,53602.21
1780,2022,Senior,125137.14
1780,2023,Senior,131880.82
1780,2024,Lead,140767.64
1780,2025,Lead,144530.88
1781,2018,Senior,51455.46
1781,2019,Senior,53471.62
1781,2020,Senior,55638.76
1781,2021,Senior,58263.1
1781,2022,Senior,59981.28
1781,2023,Senior,63067.8
1781,2024,Senior,65730.11
1781,2025,Senior,68341.04
1782,2014,Junior,144921.04
1782,2015,Junior,148647.09
1782,2016,Junior,152173.85
1782,2017,Junior,158124.93
1782,2018,Junior,161773.86
1782,2019,Junior,167599.96
1782,2020,Junior,174937.1
1782,2021,Junior,181813.09
1782,2022,Junior,186267.12
1782,2023,Junior,191683.25
1782,2024,Junior,197289.08
1782,2025,Junior,202904.78
1783,2019,Mid,110407.85
1783,2020,Mid,115885.03
1783,2021,Mid,122291.81
1783,2022,Senior,119964.28
1783,2023,Senior,123449.5
1783,2024,Senior,128829.48
1783,2025,Senior,134199.98
1784,2015,Senior,135073.67
1784,2016,Senior,141453.64
1784,2017,Senior,148074.81
1784,2018,Senior,154535.26
1784,2019,Senior,161866.76
1784,2020,Senior,166152.07
1784,2021,Senior,173533.17
1784,2022,Senior,177916.05
1784,2023,Senior,186930.11
1784,2024,Senior,198906.26
1784,2025,Senior,207632.3
1785,2025,Junior,113423.58
1786,2021,Lead,199106.38
1786,2022,Lead,206925.68
1786,2023,Lead,214895.89
1786,2024,Lead,223842.13
1786,2025,Lead,232602.4
1787,2016,Director,76769.83
1787,2017,Director,81776.15
1787,2018,Director,84264.12
1787,2019,Director,86745.65
1787,2020,Director,90758.5
1787,2021,Director,95441.89
1787,2022,Director,100164.33
1787,2023,Director,105224.31
1787,2024,Director,109911.61
1787,2025,Director,114516.56
1788,2025,Mid,89045.74
1789,2024,Mid,82788.74
1789,2025,Mid,87818.3
1790,2023,Senior,238832.37
1790,2024,Senior,247089.32
1790,2025,Senior,258794.26
1791,2019,Lead,179583.56
1791,2020,Lead,186062.59
1791,2021,Lead,193194.76
1791,2022,Lead,202684.81
1791,2023,Lead,212150.59
1791,2024,Manager,218505.59
1791,2025,Manager,229969.17
1792,2025,Senior,213033.82
1793,2015,Senior,36579.74
1793,2016,Senior,38989.2
1793,2017,Senior,41238.01
1793,2018,Senior,43418.42
1793,2019,Senior,46556.27
1793,2020,Senior,48855.17
1793,2021,Senior,51341.16
1793,2022,Senior,52871.27
1793,2023,Senior,54640.75
1793,2024,Senior,57434.61
1793,2025,Lead,57932.87
1794,2024,Senior,98108.66
1794,2025,Senior,101820.9
1795,2018,Lead,81636.04
1795,2019,Lead,84569.76
1795,2020,Lead,88933.61
1795,2021,Lead,93335.66
1795,2022,Lead,96790.98
1795,2023,Lead,99162.48
1795,2024,Lead,104504.85
1795,2025,Lead,108605.64
1796,2018,Junior,37722.99
1796,2019,Junior,39678.38
1796,2020,Junior,40967.93
1796,2021,Junior,42091.78
1796,2022,Junior,43522.27
1796,2023,Mid,48420.31
1796,2024,Mid,50254.38
1796,2025,Mid,52468.2
1797,2017,Junior,57302.22
1797,2018,Junior,59020.32
1797,2019,Junior,61666.04
1797,2020,Junior,63671.05
1797,2021,Junior,66193.78
1797,2022,Junior,68207.67
1797,2023,Junior,70513.87
1797,2024,Junior,71942.96
1797,2025,Junior,75063.77
1798,2014,Junior,29595.4
1798,2015,Junior,30661.88
1798,2016,Junior,32066.05
1798,2017,Mid,35488.41
1798,2018,Mid,36412.92
1798,2019,Senior,41691.76
1798,2020,Senior,42732.92
1798,2021,Lead,50678.2
1798,2022,Manager,57243.91
1798,2023,Manager,58418.73
1798,2024,Manager,59647.29
1798,2025,Manager,61969.37
1799,2014,Director,186250.89
1799,2015,Director,191871.19
1799,2016,Director,203382.34
1799,2017,Director,214055.43
1799,2018,Director,224353.71
1799,2019,Director,237644.99
1799,2020,Director,251542.07
1799,2021,Director,258708.92
1799,2022,Director,268553.63
1799,2023,Director,283821.36
1799,2024,Director,291862.84
1799,2025,VP,295641.67
1800,2022,Senior,142769.64
1800,2023,Senior,147325.02
1800,2024,Senior,150930.87
1800,2025,Senior,157212.22
1801,2020,Mid,135580.1
1801,2021,Mid,140255.73
1801,2022,Mid,144324.96
1801,2023,Mid,148710.22
1801,2024,Senior,145915.21
1801,2025,Senior,149414.81
1802,2020,Mid,85355.89
1802,2021,Mid,88537.34
1802,2022,Mid,90682.7
1802,2023,Mid,95140.49
1802,2024,Mid,100333.77
1802,2025,Mid,104157.82
1803,2016,Mid,134649.68
1803,2017,Mid,139134.75
1803,2018,Mid,145093.98
1803,2019,Mid,149789.14
1803,2020,Senior,153714.65
1803,2021,Senior,156876.02
1803,2022,Senior,160014.33
1803,2023,Senior,163446.43
1803,2024,Lead,173055.63
1803,2025,Lead,180545.67
1804,2020,Senior,65630.2
1804,2021,Lead,73847.94
1804,2022,Manager,85040.61
1804,2023,Director,97221.5
1804,2024,Director,99728.7
1804,2025,Director,102219.84
1805,2016,Mid,99452.41
1805,2017,Mid,103353.62
1805,2018,Mid,107957.22
1805,2019,Senior,114853.2
1805,2020,Lead,122681.42
1805,2021,Lead,128552.48
1805,2022,Manager,141686.48
1805,2023,Manager,149001.37
1805,2024,Manager,152723.95
1805,2025,Manager,158052.93
1806,2021,Mid,73065.2
1806,2022,Mid,75184.54
1806,2023,Mid,79048.21
1806,2024,Mid,82319.86
1806,2025,Mid,84551.14
1807,2016,Senior,85803.52
1807,2017,Senior,90442.77
1807,2018,Senior,94684.8
1807,2019,Senior,97957.48
1807,2020,Senior,101457.4
1807,2021,Senior,105075.25
1807,2022,Senior,108978.37
1807,2023,Senior,113417.26
1807,2024,Senior,119220.95
1807,2025,Senior,125918.43
1808,2023,Mid,64457.42
1808,2024,Mid,66772.29
1808,2025,Mid,70100.36
1809,2025,Mid,40108.9
1810,2016,Lead,207947.75
1810,2017,Lead,215967.03
1810,2018,Lead,221230.55
1810,2019,Lead,231467.81
1810,2020,Lead,238965.11
1810,2021,Lead,248834.03
1810,2022,Lead,260928.56
1810,2023,Lead,269353.32
1810,2024,Lead,284062.32
1810,2025,Lead,296610.15
1811,2016,Senior,55174.98
1811,2017,Senior,57628.07
1811,2018,Senior,60247.7
1811,2019,Senior,62198.99
1811,2020,Senior,64971.2
1811,2021,Senior,66732.7
1811,2022,Senior,69766.95
1811,2023,Lead,68919.42
1811,2024,Lead,71036.82
1811,2025,Lead,72962.77
1812,2023,Junior,68878.58
1812,2024,Junior,73307.8
1812,2025,Junior,77628.81
1813,2017,Senior,32109.21
1813,2018,Senior,32966.76
1813,2019,Senior,34095.64
1813,2020,Senior,34779.67
1813,2021,Senior,35723.59
1813,2022,Senior,37282.64
1813,2023,Senior,38199.85
1813,2024,Senior,39616.01
1813,2025,Senior,40826.28
1814,2020,Mid,27815.84
1814,2021,Senior,32281.2
1814,2022,Lead,38152.23
1814,2023,Manager,44963.19
1814,2024,Director,54389.56
1814,2025,Director,57482.57
1815,2016,VP,222142.85
1815,2017,VP,229174.28
1815,2018,VP,237055.28
1815,2019,VP,245765.15
1815,2020,VP,256028.88
1815,2021,VP,268848.84
1815,2022,VP,285102.99
1815,2023,VP,293327.52
1815,2024,VP,310858.01
1815,2025,VP,328156.92
1816,2019,Junior,48756.61
1816,2020,Mid,51043.7
1816,2021,Mid,52767.72
1816,2022,Mid,55172.59
1816,2023,Senior,58964.35
1816,2024,Senior,61829.56
1816,2025,Senior,63429.17
1817,2015,Senior,70667.96
1817,2016,Senior,72573.63
1817,2017,Senior,75423.0
1817,2018,Lead,73267.37
1817,2019,Lead,76201.26
1817,2020,Manager,73969.91
1817,2021,Manager,77032.37
1817,2022,Manager,79177.15
1817,2023,Manager,81599.7
1817,2024,Manager,83686.2
1817,2025,Manager,86441.85
1818,2019,Mid,53210.84
1818,2020,Mid,55316.96
1818,2021,Mid,57333.69
1818,2022,Mid,60169.45
1818,2023,Mid,62398.22
1818,2024,Mid,64421.36
1818,2025,Mid,66769.17
1819,2016,Mid,77512.95
1819,2017,Mid,80533.45
1819,2018,Mid,82180.33
1819,2019,Mid,85666.61
1819,2020,Mid,89661.24
1819,2021,Mid,92146.25
1819,2022,Mid,94287.19
1819,2023,Mid,97347.26
1819,2024,Mid,101866.73
1819,2025,Mid,105745.9
1820,2019,Mid,43209.5
1820,2020,Mid,44329.97
1820,2021,Mid,46027.6
1820,2022,Mid,47310.92
1820,2023,Senior,54267.34
1820,2024,Senior,56459.04
1820,2025,Senior,59177.75
1821,2018,Junior,91104.74
1821,2019,Junior,95648.57
1821,2020,Junior,100550.06
1821,2021,Junior,103572.38
1821,2022,Junior,108375.54
1821,2023,Junior,112119.44
1821,2024,Junior,114723.25
1821,2025,Junior,119525.67
1822,2020,Manager,183952.75
1822,2021,Manager,190441.54
1822,2022,Manager,196574.46
1822,2023,Manager,202947.64
1822,2024,Manager,209633.82
1822,2025,Manager,218481.97
1823,2016,Senior,223970.79
1823,2017,Senior,234012.63
1823,2018,Senior,241403.11
1823,2019,Senior,253347.31
1823,2020,Senior,264547.36
1823,2021,Senior,271254.34
1823,2022,Senior,278661.21
1823,2023,Senior,291464.86
1823,2024,Senior,301888.26
1823,2025,Senior,312960.25
1824,2022,Director,254974.37
1824,2023,Director,266125.09
1824,2024,Director,272851.63
1824,2025,Director,278386.2
1825,2018,Senior,42443.33
1825,2019,Senior,44339.04
1825,2020,Senior,45943.46
1825,2021,Senior,47959.62
1825,2022,Senior,49710.78
1825,2023,Senior,51047.62
1825,2024,Senior,53528.4
1825,2025,Senior,55059.98
1826,2017,VP,299445.41
1826,2018,VP,310492.52
1826,2019,VP,327123.49
1826,2020,VP,341147.78
1826,2021,VP,354575.99
1826,2022,VP,370683.81
1826,2023,VP,386799.27
1826,2024,VP,395392.67
1826,2025,VP,416396.99
1827,2020,Senior,56420.69
1827,2021,Senior,58348.39
1827,2022,Senior,59721.91
1827,2023,Senior,62873.56
1827,2024,Senior,65157.89
1827,2025,Lead,71488.98
1828,2019,Junior,112201.75
1828,2020,Junior,116655.57
1828,2021,Junior,119899.7
1828,2022,Junior,124359.97
1828,2023,Junior,130777.92
1828,2024,Junior,136401.31
1828,2025,Junior,143976.07
1829,2023,Senior,182581.15
1829,2024,Senior,193124.48
1829,2025,Senior,198402.43
1830,2021,Mid,36322.91
1830,2022,Mid,38500.68
1830,2023,Mid,39665.35
1830,2024,Mid,42321.61
1830,2025,Mid,44391.43
1831,2020,Director,250062.45
1831,2021,Director,261860.06
1831,2022,Director,271987.21
1831,2023,VP,275325.54
1831,2024,VP,284946.33
1831,2025,VP,292877.05
1832,2017,Mid,54573.45
1832,2018,Mid,55954.47
1832,2019,Mid,57635.85
1832,2020,Mid,58895.12
1832,2021,Mid,60551.37
1832,2022,Mid,63475.9
1832,2023,Mid,65303.64
1832,2024,Mid,66780.97
1832,2025,Mid,69256.82
1833,2016,Senior,177998.88
1833,2017,Senior,182875.2
1833,2018,Senior,192166.79
1833,2019,Senior,200040.5
1833,2020,Senior,205164.66
1833,2021,Senior,215660.36
1833,2022,Senior,221073.69
1833,2023,Senior,232976.71
1833,2024,Senior,246137.26
1833,2025,Senior,262288.81
1834,2022,Manager,107407.29
1834,2023,Manager,110449.85
1834,2024,Manager,114781.92
1834,2025,Manager,117642.82
1835,2020,Senior,51212.48
1835,2021,Senior,54091.99
1835,2022,Senior,56855.75
1835,2023,Senior,60236.75
1835,2024,Senior,63577.41
1835,2025,Senior,65817.82
1836,2016,Director,288169.9
1836,2017,Director,299349.04
1836,2018,Director,311898.58
1836,2019,Director,321317.63
1836,2020,Director,337043.62
1836,2021,Director,354176.62
1836,2022,VP,363687.64
1836,2023,VP,375661.09
1836,2024,VP,392278.67
1836,2025,VP,401643.94
1837,2020,Mid,69796.74
1837,2021,Mid,72208.47
1837,2022,Mid,74449.71
1837,2023,Mid,77574.57
1837,2024,Mid,79985.22
1837,2025,Mid,84735.81
1838,2021,Lead,203646.44
1838,2022,Lead,210922.54
1838,2023,Lead,219907.93
1838,2024,Lead,229375.08
1838,2025,Lead,236781.16
1839,2016,Lead,108384.02
1839,2017,Lead,112551.37
1839,2018,Lead,115793.86
1839,2019,Lead,120473.6
1839,2020,Lead,127489.12
1839,2021,Lead,134018.21
1839,2022,Lead,139357.12
1839,2023,Lead,147095.54
1839,2024,Lead,151093.2
1839,2025,Lead,157649.51
1840,2019,Mid,50336.59
1840,2020,Mid,52361.68
1840,2021,Mid,54037.02
1840,2022,Mid,56735.84
1840,2023,Mid,58117.31
1840,2024,Senior,68186.78
1840,2025,Senior,71638.84
1841,2023,Senior,154100.16
1841,2024,Senior,160560.08
1841,2025,Senior,169876.72
1842,2022,Junior,105159.88
1842,2023,Mid,113410.22
1842,2024,Mid,118113.38
1842,2025,Mid,123899.62
1843,2023,Mid,95038.23
1843,2024,Senior,98408.41
1843,2025,Senior,102411.3
1844,2018,Junior,32393.78
1844,2019,Junior,33826.89
1844,2020,Junior,35536.49
1844,2021,Junior,37335.16
1844,2022,Junior,39462.02
1844,2023,Junior,40761.26
1844,2024,Junior,42876.43
1844,2025,Junior,44751.53
1845,2018,Manager,249605.74
1845,2019,Manager,262335.13
1845,2020,Manager,273763.71
1845,2021,Manager,282396.95
1845,2022,Manager,291894.27
1845,2023,Manager,311308.75
1845,2024,Manager,324726.84
1845,2025,Manager,338363.52
1846,2015,Senior,159865.25
1846,2016,Senior,164771.27
1846,2017,Senior,170473.2
1846,2018,Senior,178254.26
1846,2019,Senior,187344.61
1846,2020,Senior,197091.72
1846,2021,Senior,207546.19
1846,2022,Senior,215318.09
1846,2023,Lead,204759.99
1846,2024,Lead,212246.39
1846,2025,Lead,223750.51
1847,2015,Director,373189.78
1847,2016,Director,391452.16
1847,2017,Director,410068.33
1847,2018,Director,422949.23
1847,2019,Director,443680.66
1847,2020,Director,453598.79
1847,2021,Director,469411.97
1847,2022,Director,480815.73
1847,2023,Director,495990.96
1847,2024,Director,519618.26
1847,2025,Director,545625.21
1848,2015,Senior,155334.14
1848,2016,Senior,158631.84
1848,2017,Lead,168734.78
1848,2018,Lead,173260.04
1848,2019,Lead,181282.9
1848,2020,Lead,185210.93
1848,2021,Lead,193222.37
1848,2022,Lead,198115.55
1848,2023,Lead,207232.25
1848,2024,Lead,212983.61
1848,2025,Lead,217973.68
1849,2014,Senior,50252.8
1849,2015,Senior,51765.78
1849,2016,Senior,54186.58
1849,2017,Senior,56108.77
1849,2018,Senior,57924.15
1849,2019,Senior,59406.23
1849,2020,Senior,60731.03
1849,2021,Senior,63008.93
1849,2022,Senior,65786.38
1849,2023,Senior,67966.48
1849,2024,Senior,69502.38
1849,2025,Senior,71226.87
1850,2025,Senior,170479.78
1851,2024,Mid,54960.65
1851,2025,Mid,57221.45
1852,2014,Lead,137116.18
1852,2015,Lead,142405.67
1852,2016,Lead,149802.1
1852,2017,Lead,155095.35
1852,2018,Lead,162356.02
1852,2019,Lead,166121.16
1852,2020,Lead,174767.5
1852,2021,Lead,181669.34
1852,2022,Lead,190296.7
1852,2023,Lead,199534.92
1852,2024,Lead,209724.8
1852,2025,Lead,219052.68
1853,2017,Junior,74785.34
1853,2018,Junior,78579.03
1853,2019,Junior,82417.42
1853,2020,Junior,86999.67
1853,2021,Junior,90517.93
1853,2022,Mid,93256.02
1853,2023,Mid,95767.86
1853,2024,Mid,101297.01
1853,2025,Mid,106398.85
1854,2024,Senior,49089.86
1854,2025,Senior,51401.92
1855,2022,Mid,113592.99
1855,2023,Mid,118927.55
1855,2024,Senior,137593.32
1855,2025,Senior,142776.81
1856,2014,Mid,216631.33
1856,2015,Mid,223373.88
1856,2016,Mid,229657.7
1856,2017,Senior,227547.66
1856,2018,Senior,239523.24
1856,2019,Senior,247930.62
1856,2020,Lead,256859.66
1856,2021,Manager,273034.88
1856,2022,Manager,287262.65
1856,2023,Director,309292.26
1856,2024,Director,320518.91
1856,2025,Director,343605.25
1857,2016,Lead,177857.46
1857,2017,Lead,185691.96
1857,2018,Lead,192091.11
1857,2019,Lead,200759.81
1857,2020,Lead,205948.84
1857,2021,Lead,212034.22
1857,2022,Lead,220170.07
1857,2023,Lead,226878.34
1857,2024,Lead,231918.21
1857,2025,Lead,242977.95
1858,2023,Manager,158627.07
1858,2024,Manager,166196.99
1858,2025,Manager,172119.72
1859,2022,Lead,72758.44
1859,2023,Lead,75949.7
1859,2024,Lead,77704.65
1859,2025,Lead,80253.38
1860,2014,Junior,45520.68
1860,2015,Junior,47131.49
1860,2016,Junior,48539.34
1860,2017,Junior,50791.51
1860,2018,Junior,51908.86
1860,2019,Mid,52478.39
1860,2020,Mid,55117.83
1860,2021,Mid,57809.09
1860,2022,Mid,59631.11
1860,2023,Mid,61508.63
1860,2024,Mid,63075.54
1860,2025,Mid,66197.94
1861,2023,Lead,87528.61
1861,2024,Lead,91185.54
1861,2025,Lead,94457.48
1862,2025,Manager,110892.04
1863,2015,Lead,128238.35
1863,2016,Lead,132484.64
1863,2017,Lead,138738.36
1863,2018,Lead,143235.52
1863,2019,Lead,149738.85
1863,2020,Lead,155953.22
1863,2021,Lead,162626.64
1863,2022,Lead,168721.17
1863,2023,Lead,173098.95
1863,2024,Lead,177952.54
1863,2025,Lead,185333.47
1864,2023,Lead,52153.45
1864,2024,Lead,53860.65
1864,2025,Lead,55186.11
1865,2019,Mid,53871.26
1865,2020,Mid,56236.35
1865,2021,Mid,57485.48
1865,2022,Mid,58835.62
1865,2023,Mid,60788.01
1865,2024,Mid,62449.88
1865,2025,Mid,65150.14
1866,2014,Director,233778.81
1866,2015,Director,244526.48
1866,2016,Director,253071.75
1866,2017,Director,261328.81
1866,2018,Director,272627.61
1866,2019,Director,279109.17
1866,2020,Director,290689.7
1866,2021,Director,303976.85
1866,2022,Director,314045.23
1866,2023,Director,325616.48
1866,2024,Director,341294.63
1866,2025,Director,352543.01
1867,2017,Junior,75995.48
1867,2018,Junior,79709.26
1867,2019,Junior,83029.49
1867,2020,Mid,84030.85
1867,2021,Mid,88501.86
1867,2022,Mid,91384.91
1867,2023,Mid,95356.34
1867,2024,Mid,99100.79
1867,2025,Senior,100764.15
1868,2024,VP,167560.04
1868,2025,VP,174865.96
1869,2018,Manager,246463.1
1869,2019,Manager,258752.49
1869,2020,Manager,272155.21
1869,2021,Manager,282933.44
1869,2022,Manager,292398.14
1869,2023,Manager,306855.35
1869,2024,Manager,314356.3
1869,2025,Manager,324423.22
1870,2024,Senior,130672.68
1870,2025,Senior,135019.17
1871,2017,Senior,145145.84
1871,2018,Senior,149982.02
1871,2019,Senior,154017.54
1871,2020,Senior,158533.05
1871,2021,Senior,164431.91
1871,2022,Senior,168147.82
1871,2023,Senior,173737.64
1871,2024,Senior,180637.42
1871,2025,Senior,185181.87
1872,2024,Lead,137782.16
1872,2025,Lead,145394.34
1873,2021,Mid,119105.37
1873,2022,Mid,125942.57
1873,2023,Senior,134473.62
1873,2024,Senior,140776.84
1873,2025,Senior,146374.96
1874,2014,Lead,215855.68
1874,2015,Lead,225892.41
1874,2016,Manager,226728.17
1874,2017,Manager,232936.16
1874,2018,Manager,240050.71
1874,2019,Manager,251946.47
1874,2020,Manager,265393.69
1874,2021,Director,272462.45
1874,2022,Director,284313.2
1874,2023,Director,295738.26
1874,2024,VP,318979.68
1874,2025,VP,331412.23
1875,2017,Junior,56222.4
1875,2018,Junior,58392.97
1875,2019,Mid,58182.98
1875,2020,Mid,59980.44
1875,2021,Mid,62686.23
1875,2022,Mid,64272.7
1875,2023,Mid,66327.24
1875,2024,Mid,69417.62
1875,2025,Mid,71564.84
1876,2025,Senior,77711.69
1877,2019,Mid,35866.61
1877,2020,Mid,36988.39
1877,2021,Senior,40291.02
1877,2022,Senior,41909.23
1877,2023,Lead,45321.87
1877,2024,Lead,46443.56
1877,2025,Lead,47802.11
1878,2018,Intern,94298.34
1878,2019,Intern,98005.59
1878,2020,Intern,104494.44
1878,2021,Intern,110044.24
1878,2022,Intern,113551.97
1878,2023,Intern,119608.16
1878,2024,Intern,126593.95
1878,2025,Intern,134698.09
1879,2015,Mid,94458.86
1879,2016,Mid,97049.78
1879,2017,Mid,102167.79
1879,2018,Mid,105031.86
1879,2019,Mid,109716.96
1879,2020,Mid,115027.94
1879,2021,Mid,120765.35
1879,2022,Mid,124389.17
1879,2023,Mid,129431.39
1879,2024,Mid,133296.73
1879,2025,Mid,139852.62
1880,2018,Mid,60474.68
1880,2019,Mid,64553.38
1880,2020,Mid,67521.72
1880,2021,Mid,71023.19
1880,2022,Senior,82234.7
1880,2023,Senior,87336.33
1880,2024,Senior,90870.46
1880,2025,Senior,97125.96
1881,2020,Junior,26245.62
1881,2021,Junior,27073.36
1881,2022,Mid,29671.32
1881,2023,Mid,30991.71
1881,2024,Mid,32070.6
1881,2025,Senior,36722.86
1882,2018,Intern,28965.45
1882,2019,Junior,30156.83
1882,2020,Mid,32969.64
1882,2021,Mid,34515.73
1882,2022,Senior,41461.65
1882,2023,Lead,47637.79
1882,2024,Lead,48704.75
1882,2025,Lead,50188.85
1883,2018,Mid,43897.27
1883,2019,Mid,45022.55
1883,2020,Mid,46562.17
1883,2021,Mid,47855.44
1883,2022,Mid,49452.05
1883,2023,Mid,50880.83
1883,2024,Senior,52783.67
1883,2025,Senior,54762.07
1884,2022,Junior,96253.51
1884,2023,Junior,100319.82
1884,2024,Mid,108277.46
1884,2025,Mid,113443.55
1885,2021,Mid,137914.84
1885,2022,Mid,142114.01
1885,2023,Mid,146569.38
1885,2024,Mid,153532.07
1885,2025,Mid,158756.95
1886,2014,Senior,106796.86
1886,2015,Senior,111418.87
1886,2016,Senior,115775.94
1886,2017,Senior,121352.71
1886,2018,Senior,125680.36
1886,2019,Senior,129153.63
1886,2020,Senior,134986.23
1886,2021,Senior,138964.57
1886,2022,Senior,145300.88
1886,2023,Senior,149177.12
1886,2024,Senior,154802.3
1886,2025,Senior,162394.81
1887,2014,Lead,152507.87
1887,2015,Lead,158868.02
1887,2016,Lead,164552.35
1887,2017,Lead,170936.75
1887,2018,Lead,178917.29
1887,2019,Lead,190723.52
1887,2020,Lead,203125.27
